year,month,day,issue,num_pages,topics,subtopics,method
1901,06,23,261,20,ich anna|berlin zu|die der|des kaiſer|die ſich,ich|anna|mir|du|mein,bertopic
1901,06,24,262,8,bank 100|101 000|bergwerk 12|10 versch|sich ist,bank|100|do|000|00,bertopic
1901,06,25,263,20,00 ige|landw landw bezirks|theater angelegenheit|juni juli|von kaiſer,00|ige|25|50|75,bertopic
1901,06,25,264,8,der die|bank 750|50 00|10 500|103 500,der|die|und|in|von,bertopic
1901,06,26,265,20,uhr theater|die auf|denkmal am|für kommission|ſie ich,uhr|theater|anfang uhr|anfang|uhr ende,bertopic
1901,06,26,266,8,do versch|der er|bank 000|10 500|die der,do|versch|98|10|10 98,bertopic
1901,06,27,267,19,gratis solid|oder des|odenwald iſt|iſt auch|herr frau,gratis|solid|farben|und|40,bertopic
1901,06,27,268,8,1899 1900|1ʃ7 10|00 50|do 111|ist auf,1899|1900|unk|do|1898,bertopic
1901,06,28,269,20,er ich|nr dem|der des|iſt zu|stück franco,er|ich|ſagte|die|ſie,bertopic
1901,06,28,270,8,10 12|juni br|bank 750|75 40|101 versch,10|12|250|500|11,bertopic
1901,06,29,271,20,berlin mk|uhr theater|und er|ſie er|uhr die,berlin|mk|gratis|mark|und,bertopic
1901,06,29,272,8,10 12|bank 00|die der|do 10|min sek,10|12|500|14|00,bertopic
1901,06,30,273,20,darunter darunter ſind|du ich|uhr 10 uhr|regierungsbezirk bei dem|akten von akten,darunter|darunter ſind|poſtanſtalten|ſind|hilfscomité,bertopic
1901,07,01,274,8,die der|die in|bank 00|25 156|im der,die|der|und|für|den,bertopic
1901,07,02,275,20,ſie frau|juli am|der eine|geb juni|vinum vit vinum,ſie|frau|sie|ihr|es,bertopic
1901,07,02,276,8,000 500|die leipziger|1ʃ7 18|100 103|ſie ſich,000|500|006|10|250,bertopic
1901,07,03,277,20,dr bei|unter gesucht|ſie ihr|frankfurt strasse|juli nach,dr|bei|dr med|med|mit,bertopic
1901,07,03,278,8,000 10|bank 500|jute 00|die dass|95 25,000|10|100|1ʃ7|500,bertopic
1901,07,04,279,20,berlin strasse|und den|berger gegen|10 eröffnung|50 75,berlin|strasse|friedrichstrasse|köln|muster,bertopic
1901,07,04,280,8,der die|do 102|do versch|der er|100 99,der|die|ist|von|in,bertopic
1901,07,05,281,20,zum korvettenkapitän|see zur see|ſie frau|im dem|münchner nicht,zum|korvettenkapitän|marineſtation|der marineſtation|marineſtation der,bertopic
1901,07,05,282,8,bank 750|do 1899|die der|10 do|ich mir,bank|750|250|00b0|117,bertopic
1901,07,06,283,20,die der|uhr theater|ſie ich|meine musik|oder gesucht,die|der|iſt|den|adel,bertopic
1901,07,06,284,8,bank do|25 warschau|unk versch|für te|103 100,bank|do|250|000|750,bertopic
1901,07,07,285,20,profeſſor dr|herr dem|uhr anfang|religionslehre religionslehre dr|in des,profeſſor|dr|geheimer|regierungsrat|profeſſor geheimer,bertopic
1901,07,08,286,8,die der|500 000|der die|do 11|bank ige,die|der|ist|in|dass,bertopic
1901,07,09,287,20,berlin pf|ich er|dem dr|sich man|theater oper,berlin|pf|villa|und|lage,bertopic
1901,07,09,288,8,10 do|der die|die der|der des|ich sie,10|do|000|500|100,bertopic
1901,07,10,289,20,sie ich|uhr theater|regt bats kommandeur|gratis gratis und|er ſehr,sie|ich|das|ſich|ſie,bertopic
1901,07,10,290,8,die der|bank 0056|der die|und er|mk bis,die|der|in|und|des,bertopic
1901,07,11,291,20,berlin für|uhr anfang|ſie war|deutſchland die|hat von,berlin|für|bei|dresden|und,bertopic
1901,07,11,292,8,bank do|do eisenb|ist die|000 1ʃ7|do 1900,bank|do|00|500|250,bertopic
1901,07,12,293,19,der kaiſer|uhr theater|mark stück|etc im jahre|juli 1901 1901,der|kaiſer|den|dem|des,bertopic
1901,07,12,294,8,do versch|der in|00 eisenb|bank 113|der die,do|versch|1900|1898|1899,bertopic
1901,07,13,295,20,er die|habe er|mk 50|berlin fabrik|uhr anfang,er|die|und|ſich|ein,bertopic
1901,07,13,296,8,bank 113|in die|zu und|versch do|100 versch,bank|113|250|117|500,bertopic
1901,07,14,297,20,die das|berlin franko|mk genährte|uhr oper|erhielt wurde,die|das|der|ſo|aber,bertopic
1901,07,15,298,8,bank 00|ist die|100 750|000 10|die der,bank|00|do|250|500,bertopic
1901,07,16,299,20,berlin verlag|00 25|nr ordens|waſſer das|der werden,berlin|verlag|frankfurt|str|jacob,bertopic
1901,07,16,300,8,der in|12 10|do 1889|der ein|cement 000,der|in|die|und|sich,bertopic
1901,07,17,301,20,uhr theater|nr klaſſe|er ſich|sie ich|liter versand,uhr|theater|anfang|ende|anfang uhr,bertopic
1901,07,17,302,8,der die|do unk|bank 113|der deutſchland|10 10 102,der|die|in|sich|den,bertopic
1901,07,18,303,20,uhr theater|im kreiſe kreiſe|er als|die nicht|gymnaſium am,uhr|theater|uhr ende|ende|anfang,bertopic
1901,07,18,304,8,14 100|bank 000|die der|der in|111 25,14|100|500|12|000,bertopic
1901,07,19,305,20,zum see|wir das|00 12|sie sekretär|theater uhr,zum|see|zur|stabe|vom,bertopic
1901,07,19,306,8,die iſt|00 50|000 12|der mk|ist dass,die|iſt|politik|der|wirtſchaftlichen,bertopic
1901,07,20,307,20,regt nr|er ſie|berlin frankfurt|am nach|des innern innern,regt|nr|des|ordens|dem,bertopic
1901,07,20,308,8,bank 0050|eisenb 111|95 do|10 000|111 151,bank|0050|116|000|750,bertopic
1901,07,21,309,20,ich gaſton|im kreiſe kreiſe|für badekuren|millionen 10|die des,ich|gaſton|du|ja|mein,bertopic
1901,07,22,310,8,do 10|bank do|die ist|00 50|die nicht,do|10|versch|99|1900,bertopic
1901,07,23,311,20,mk stück|berlin en|die sind|deutſchen orleans|dampfer ausſchiffung,mk|stück|für|ist|mark,bertopic
1901,07,23,312,8,bank do|die das|der die|100 000|00 deutsche,bank|do|500|116|000,bertopic
1901,07,24,313,20,ſie ſagte|korreſpondenten die|nicht freiſinnigen|uhr uhr ende|000 15,ſie|ſagte|und|ich|er,bertopic
1901,07,24,314,8,bank 500|die daß|brauerei pf|100 111|mk vollfleischige,bank|500|do|50|ige,bertopic
1901,07,25,315,20,regierung der|stück mk|deutſch daß|ich bock|junge angeſtellt,regierung|der|daß|die|den,bertopic
1901,07,25,316,8,versch 11|00 eisenb|bank 500|76 versch versch|eckermann ihm,versch|11|do|10|102,bertopic
1901,07,26,317,19,uhr in|die der|er nicht|koch ich|erzengel katze,uhr|in|berlin|und|für,bertopic
1901,07,26,318,8,der die|der terlinden|bank credit|und die|000 10,der|die|den|nicht|daß,bertopic
1901,07,27,319,20,ſie ſo|gegründet berlin|mk bis|gesucht für|wir die,ſie|ſo|hatte|war|das,bertopic
1901,07,27,320,8,von brauerei|der in|500 000|10 100|und iſt,von|brauerei|theater|28|in,bertopic
1901,07,28,321,20,er ich|uhr theater|des nach|preise sich|landw der landw,er|ich|es|war|das,bertopic
1901,07,29,322,8,der die|bank 000|500 10|00 25|die der,der|die|er|und|in,bertopic
1901,07,30,323,20,uhr theater|ist sind|29 29 juli|er der|expedition auf,uhr|theater|akten|anfang|von,bertopic
1901,07,30,324,8,und die|mk fr|do 10|bank 000|00 cement,und|die|der|in|das,bertopic
1901,07,31,325,20,uhr theater|berlin richard|verſchieden 150|nachrichtenblatt ii|sonntag der,uhr|theater|donnerstag|anfang|ende,bertopic
1901,07,31,326,7,bank 500|000 10|dem den|mill mk|91 98,bank|500|000|do|11,bertopic
1901,08,01,327,18,für vertreter|die der|er war|1901 geb|uhr theater,für|vertreter|stück|und|der,bertopic
1901,08,01,328,6,000 500|berlin und|der die|und die|und der,000|500|100|250|750,bertopic
1901,08,02,329,18,wir zu|berlin erfurt|photographie ist|sprache gemeinden|roß antarktiſchen,wir|zu|uns|unſere|in,bertopic
1901,08,02,330,6,000 500|der die|bank 00|die und|die der,000|500|96|100|750,bertopic
1901,08,03,331,17,des der|theater uhr|ich und|00 50|er frau,des|der|kaiſer|der kaiſer|den,bertopic
1901,08,03,332,6,000 500|bank ige|das iſt|102 96|10 brauerei,000|500|250|750|5050,bertopic
1901,08,04,333,18,theater uhr|er geſchworenen|klaſſe des|wir norden|behandlung kann,theater|uhr|montag|ende|in,bertopic
1901,08,05,334,6,die sich|der die|500 000|wir und|rhein maschinen,die|sich|ist|in|der,bertopic
1901,08,06,335,18,berlin bisher|theater von|der die|ſie die|er könig,berlin|bisher|dr|zu|in,bertopic
1901,08,06,336,6,000 500|die der|berlin in|10 12|bank credit,000|500|250|102|96,bertopic
1901,08,07,337,18,für die für|des klaſſe|ſagte mitimiti|august 1901 1901|wir scholle,für die|für|in|commiſſariſcher|berlin,bertopic
1901,08,07,338,6,000 50|die der|der die,000|50|96|99|25,bertopic
1901,08,08,339,18,berlin dr|die und|er ihm|aus der|er daß,berlin|dr|von|und|strasse,bertopic
1901,08,08,340,6,berlin ist|bank ige|der sich|schweizer eisenb|stück für,berlin|ist|für|brauerei|kinder,bertopic
1901,08,09,341,18,berlin in|er hat|do 000|expeditionscorps zu|angeklagten foſſi,berlin|in|und|für|zu,bertopic
1901,08,09,342,6,000 10|ist berlin|ich sie|oberlehrer im|sich der,000|10|50|90|25,bertopic
1901,08,10,343,18,der des|und es|bei dem in|wir richtung|generalſtabe beim,der|des|von|uhr|nach,bertopic
1901,08,10,344,6,er iſt|bank ige|102 96|13 750|bergwerk 14,er|iſt|nicht|ein|das,bertopic
1901,08,11,345,18,august geb|mk bank|er der|er sie|cronberg kaiſerin,august|geb|berlin|august 1001|1001,bertopic
1901,08,12,346,8,der die|500 000|die der|bank 40|sich ist,der|die|und|von|in,bertopic
1901,08,13,347,18,ſie ich|er ſie|im kreiſe kreiſe|rennen germania|man dort,ſie|ich|liebe|es|uns,bertopic
1901,08,13,348,4,und für|die der|der die|der die,und|für|von|in|berlin,bertopic
1901,08,14,349,18,ſie er|von kaiſerin|der am|sh mk|ich wir,ſie|er|dat|kind|das,bertopic
1901,08,14,350,6,96 99|000 500|berlin august|bank ige|die und,96|99|102|000|98,bertopic
1901,08,15,351,18,die und|marten daß|klaſſe dem|99 00|er die,die|und|den|der|in,bertopic
1901,08,15,352,6,000 99|der die|die delbrück|bank ige|1899 1901,000|99|96|500|100,bertopic
1901,08,16,353,18,500 000|dem klaſſe|von victoria|stück schon|erſchoſſen der rittmeiſter,500|000|00|ige|25,bertopic
1901,08,16,354,8,er ich|bank 00|und der|000 500|ſehr und,er|ich|ein|iſt|mir,bertopic
1901,08,17,355,18,er markus|gerichtshof staatsanwalt|offerten für|ich ſie|boeren auguſt,er|markus|adler|tetta|war,bertopic
1901,08,17,356,6,die das|ich daß|bank banknoten|berlin ist|99 96,die|das|der|und|iſt,bertopic
1901,08,18,357,18,ſie tütje|uhr anfang|skopeck anklage|wir wieder|er es,ſie|tütje|war|die tütje|herr,bertopic
1901,08,19,358,6,96 100|ist charlottenburg|der dass|70 50|die der,96|100|102|1900|99,bertopic
1901,08,20,359,18,ich mir|theater uhr|wurde dem|die regierung|kronen drahtbericht,ich|mir|mich|ſie|war,bertopic
1901,08,20,360,6,bank credit|der die|96 100|10 12|der die,bank|credit|50|20|25,bertopic
1901,08,21,361,18,er marten|37 12|werden die|geb august 1901|mark actien,er|marten|daß|der|den,bertopic
1901,08,21,362,6,ist 50|96 102|sind noch|00 80|und man,ist|50|und|60|für,bertopic
1901,08,22,363,18,nr regt|theater uhr|16 101|einem der|ich sie,nr|regt|inſ|comp|unteroff,bertopic
1901,08,22,364,6,000 10|die der|die zu|der und|der ist,000|10|12|101|75,bertopic
1901,08,23,365,18,50 16|zu die|see der|ich er|baumwolle und,50|16|87|00|br,bertopic
1901,08,23,366,6,500 000|die der|der die|die ist|der und,500|000|10|50|100,bertopic
1901,08,24,367,18,ich sie|patent regt|00 50|typus die|des paris,ich|sie|ſie|und|er,bertopic
1901,08,24,368,6,96 102|00 75|bank credit|der die|10 12,96|102|1899|1901|98,bertopic
1901,08,25,369,18,bei dem in|hund und|für dresden|250 75|96 102,bei dem|in|landgericht|dem|bei,bertopic
1901,08,26,370,6,berlin ferner|der die|der zu|die und|mark mit,berlin|ferner|20 ferner|pl|20,bertopic
1901,08,27,371,18,nicht die|uniform tragen|war ſie|die in|dr köln,nicht|die|für|auf|der,bertopic
1901,08,27,372,6,und die|bank ige|der sich|ist in|10 brauerei,und|die|der|zu|man,bertopic
1901,08,28,373,18,meter bahn|er ich|dr aufgebots|iſt und|chineſiſchen baſel,meter|bahn|wir|die|bahnhof,bertopic
1901,08,28,374,6,1900 96|500 000|000 500|über der|berlin ist,1900|96|1899|99|1901,bertopic
1901,08,29,375,18,10 berlin|er der|nr feldart|die in|des der,10|berlin|heiter|klaſſe|11,bertopic
1901,08,29,376,6,bank dep|berlin ist|für durch|in der|96 1900,bank|dep|credit|00|glatt,bertopic
1901,08,30,377,18,theater uhr|kreiſe geb|sich ist|ein das|elfenbein jetzt,theater|uhr|sonnabend|anfang|akten,bertopic
1901,08,30,378,6,96 1900|und der|dr in|cement 0056|92 0056,96|1900|102|1899|1898,bertopic
1901,08,31,379,18,do 50|und die|iſt daß|str herrschaftsgärtner|iſt ich,do|50|75|august|30,bertopic
1901,08,31,380,21,der des|00 500|12 brauerei|70 ige|prof dr,der|des|in|kaiſer|berlin,bertopic
1901,09,01,381,17,wurde er|uhr 10 uhr|man und|ist sich|melancholie behandlung,wurde|er|der|ſie|hatte,bertopic
1901,09,02,382,6,und für|der die|und die|500 000|96 1900,und|für|gratis|in|mit,bertopic
1901,09,03,383,18,uhr anfang|wurde der|00 br|die der|aufführung wiener,uhr|anfang|anfang uhr|uhr ende|ende,bertopic
1901,09,03,384,6,000 96|dieſt dem|bank 40|die der|die und,000|96|250|500|100,bertopic
1901,09,04,385,18,kaiſer der|ſie ihr|uhr anfang|er angeklagte|der könig könig,kaiſer|der|prinz|des|uhr,bertopic
1901,09,04,386,6,500 100|die der|000 für|mk kg|wir der,500|100|10|000|75,bertopic
1901,09,05,387,18,wacht sachſen|ſie sie|uhr anfang|der eine|sucht stellung,wacht|sachſen|der|iſt|kreuzer,bertopic
1901,09,05,388,6,ist berlin|der die|bank bk|000 500|14 15,ist|berlin|hier|industrie|in,bertopic
1901,09,06,389,18,in von|ſie ja|geb graf|september corps|ich mich,in|von|und|der|mit,bertopic
1901,09,06,390,6,10 500|für in|50 abn|500 000|97 88,10|500|50|12|25,bertopic
1901,09,07,391,18,präſidenten buffalo|uhr anfang uhr|ſie wie|sauberkeit man|oktober offerten,präſidenten|buffalo|correſpondenten|der|präſident,bertopic
1901,09,07,392,6,000 500|00 und|und der|bank ige|92 97,000|500|10|750|12,bertopic
1901,09,08,393,18,wir uns|kaiſerin kaiſer|er war|wohnung in der|berlin gesucht,wir|uns|das|er|dort,bertopic
1901,09,09,394,8,12 10|der die|präſidenten des präſidenten|miquel er|er iſt,12|10|brauerei|act|14,bertopic
1901,09,10,395,18,und das|ich amt|die bis|es und|kreis zu,und|das|die|der|ein,bertopic
1901,09,10,396,6,12 10|die der|ſie er|bank 128|cement 10,12|10|rhein|elektr|maschinen,bertopic
1901,09,11,397,18,uhr theater|flotte hela|sucht stellung|wir war|präſidenten präſident,uhr|theater|anfang|anfang uhr|ende,bertopic
1901,09,11,398,2,000 500|die der|bank 50,000|500|100|102|250,bertopic
1901,09,12,399,18,fußart comp|sucht stellung|der ſich|37 00|commandeur von,fußart|comp|fußart regt|chef|regt,bertopic
1901,09,12,400,6,000 750|mk die|bank 100|sie ich|96 1898,000|750|102|500|10,bertopic
1901,09,13,401,18,dem der|theater uhr|kunſt die|sucht berlin|ſei stadtv,dem|der|des|von|kaiſer,bertopic
1901,09,13,402,6,die und|kaiſer der|br abn|präſidenten präſident|500 000,die|und|der|nicht|von,bertopic
1901,09,14,403,18,er ein|politik ruſſiſche|innungstag werden|baukoſten der|eiſentropon es,er|ein|der alte|alte|an,bertopic
1901,09,14,404,6,der und|10 act|bank mk|in er|dass die,der|und|den|von|in,bertopic
1901,09,15,405,18,gegen mark|präſidenten rooſevelt|ich der|akten in akten|kaiſer kaiſerin,gegen|mark|polizeipräſidium|pf|gramm,bertopic
1901,09,16,406,6,bank 40|102 96|berlin in berlin|strassenb elektr|der ſich,bank|40|50|credit|00,bertopic
1901,09,17,407,18,uhr theater|er wie|franco gratis|von der|der dem,uhr|theater|anfang uhr|anfang|von,bertopic
1901,09,17,408,6,000 750|die der|er wurde|anl 1898|er in,000|750|masch|18|25,bertopic
1901,09,18,409,18,ſie ich|ſich die|uhr uhr ende|berlin sucht|ſei daß,ſie|ich|ihr|sie|und,bertopic
1901,09,18,410,6,ich man|st anl|99 92|von der|zar von,ich|man|er|du|miniſter,bertopic
1901,09,19,411,18,uhr anfang|für gegen|und die|ich ſie|geſtern der,uhr|anfang|theater|anfang uhr|uhr ende,bertopic
1901,09,19,412,6,bank 10|loubet die|96 1900|der habe|50 00,bank|10|25|credit|125,bertopic
1901,09,20,413,18,und ein|vom see|ich ſie|berlin sucht|stellung offerten,und|ein|in|das|der,bertopic
1901,09,20,414,6,die und|von kaiſer|die der|bank credit|frau der,die|und|der|das|nicht,bertopic
1901,09,21,415,18,die iſt|ich du|generalſtabe nr|hier und|dem der,die|iſt|und|das|er,bertopic
1901,09,21,416,6,mk der|500 000|500 250|bank credit|sich war,mk|der|von|die|mark,bertopic
1901,09,22,417,18,und ein|uhr akten|sie ich|berlin eine|regt nr,und|ein|den|das|die,bertopic
1901,09,23,418,6,bank 10|96 102|100 92|kronprinz dem|von er,bank|10|credit|25|auf,bertopic
1901,09,24,419,18,regt nr|ich ſie|nicht die|dienſtleiſtung commandirt|ige do,regt|nr|im|inf|commandirt,bertopic
1901,09,24,420,6,500 96|credit ige|sich dass|der die|die ist,500|96|000|100|10,bertopic
1901,09,25,421,16,er ſich|neul kinder|regt nr|uhr anfang|ſie war,er|ſich|ihm|in|ihn,bertopic
1901,09,25,422,6,sich die|500 250|bank 75|12 genährte|zu la,sich|die|der|mk|auf,bertopic
1901,09,26,423,18,der den|sie er|die und|berlin verſtorbene|dr iii,der|den|die|in|des,bertopic
1901,09,26,424,6,10 12|97 96|berlin ist|für mk|bank credit,10|12|0056|000|500,bertopic
1901,09,27,425,18,verlangen in allen|das see|die verſammlung|sucht stellung|rußland politik,verlangen|in allen|bei|preisliste|no,bertopic
1901,09,27,426,6,die sich|500 000|theater berlin|bank 50|der und,die|sich|der|ist|noch,bertopic
1901,09,28,427,18,die für|berlin 1901|dr nr|wir die|uhr anfang,die|für|den|der|eiſenbahnverwaltung,bertopic
1901,09,28,428,6,10 12|bank credit|der in|102 100|500 000,10|12|brauerei|13|18,bertopic
1901,09,29,429,18,50 mk|uhr von|der die|die iſt|mir ich,50|mk|00|do|37,bertopic
1901,09,30,430,6,92 500|bank 50|theater berlin|ich und|fr 84,92|500|97|750|96,bertopic
1901,10,01,431,18,uhr uhr ende|deutſchland tage|die der|kein sorten|und den,uhr|uhr ende|ende|10 uhr|anfang,bertopic
1901,10,01,432,6,bank ige|96 102|ich ihr|wurde dem|des general,bank|ige|25|credit|50,bertopic
1901,10,02,433,18,uhr von|stuttgart strasse|er fritz|für gegen|ich waſſer,uhr|von|anfang|theater|anfang uhr,bertopic
1901,10,02,434,6,000 96|bank 25|die in|15 12|und das,000|96|500|102|100,bertopic
1901,10,03,435,18,die von|den das|er angeklagten|tod iſt|von in,die|von|der|eine|in,bertopic
1901,10,03,436,6,10 14|96 102|sich im|000 500|ſie die,10|14|12|13|co,bertopic
1901,10,04,437,18,daß die|strasse berlin|er war|er karl|expeditionscorps fr,daß|die|der|habe|ſei,bertopic
1901,10,04,438,6,die der|000 12|credit 25|sie ich|der und,die|der|des|im|in,bertopic
1901,10,05,439,18,stabe vom stabe|er ich|uhr theater|00 25|burk 55,stabe|vom stabe|vom|see|brandenburg,bertopic
1901,10,05,440,6,und die|obl 98|bank 25|dortmunder wieder|der dr,und|die|wir|uns|ein,bertopic
1901,10,06,441,18,uhr von|ich mir|nach berlin|er der|der frauen,uhr|von|montag|ende|10 uhr,bertopic
1901,10,07,442,6,500 000|millionen mk|der dem|theater herr|die der,500|000|100|50|10,bertopic
1901,10,08,443,18,50 00|jan er|wurde in|meiſter der|die milchkrieg,50|00|87|75|25,bertopic
1901,10,08,444,6,10 brauerei|bank 25|sich ist|und wir|99 000,10|brauerei|18|15|masch,bertopic
1901,10,09,445,18,100 preisliste|jan er|berlin für|sucht offerten|daß der,100|preisliste|mark|bei|50,bertopic
1901,10,09,446,6,der in|96 1900|bank credit|000 500|sich sind,der|in|und|die|dem,bertopic
1901,10,10,447,18,jan blank|jahrhundert jahr|actien der|uhr uhr ende|wir war,jan|blank|er|ſie|und,bertopic
1901,10,10,448,6,97 99|die sind|96 102|directoren die|500 000,97|99|77|102|92,bertopic
1901,10,11,449,18,ſei die|uhr uhr sonnabend|der linden|die des|in ein,ſei|die|daß|habe|der,bertopic
1901,10,11,450,6,der die|10 000|bank credit|500 000|1900 102,der|die|in|und|des,bertopic
1901,10,12,451,18,treskow von treskow|wir münchen|er der|00 75|erlaubniß beim,treskow|von treskow|von|dem|im kreiſe,bertopic
1901,10,12,452,6,bank credit|ist univerſität|virchow der|ſie ich|mk war,bank|credit|bk|500|banknoten,bertopic
1901,10,13,453,18,00 50|von akten|stabe see|kind ſie|die dass,00|50|75|mk|25,bertopic
1901,10,14,454,6,der eine|00 50|10 theater|000 500|1900 96,der|eine|die|dass|sich,bertopic
1901,10,15,455,18,uhr anfang|offerten sucht|corberon kaiſerin|10 tot|ich mich,uhr|anfang|10 uhr|ende|theater,bertopic
